"age","female","race","mean (food)","se (food)","sd (food)","mean (food, counterfactual)","se (food, counterfactual)","sd (food, counterfactual)","outcome","pathway","disease_type","disease_type1","disease_type2","disease_type3","riskfactor","means","sd.devs","medians","LB","UB"
45,0,3,0.89,0.09,0.74,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0026636677483467,0.00175980273979675,0.00348860414052986,0.000785218228250429,0.0038409213350873
45,0,4,0.47,0.08,0.43,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00200536643376138,0.00176269298988911,0.00146249541318611,0.000622189310285955,0.00384998392472578
55,1,1,0.42,0.06,0.39,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00207407781559475,0.000449535355771031,0.0021319319467074,0.00162509203781411,0.00247388758192962
55,1,2,0.46,0.06,0.43,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00348786702201346,0.000585938007908503,0.00324846464114257,0.00306898336964665,0.00411024269812052
55,1,3,0.58,0.08,0.51,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00324938255115558,0.002778478008227,0.00284330979920606,0.000803637186464826,0.00604028975500343
55,1,4,0.61,0.1,0.53,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00332097443221711,0.00131993027053285,0.00292495725686617,0.00227841599628087,0.00470014746720164
55,0,1,0.52,0.07,0.47,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00243115176216569,0.00143655225315614,0.00243844815758859,0.00106333935599389,0.00379276223222801
55,0,2,0.5,0.06,0.45,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00197397073325634,0.00171169126975682,0.00287450956987261,0.000143727455369836,0.00303875600001902
55,0,3,0.83,0.1,0.7,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00193328980829176,0.00129635365274644,0.00209286636159496,0.000640951728003964,0.00308998781827183
55,0,4,0.74,0.12,0.64,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00246258661299618,0.00110679239666929,0.0023221873565577,0.00147716758546493,0.00356734500850013
65,1,1,0.44,0.07,0.41,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00324464366996068,0.000752669993234941,0.00306872216772349,0.00261917534366923,0.00401964527315373
65,1,2,0.55,0.06,0.5,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00469695215538003,0.00130193159597091,0.00413860260606993,0.00378588569342777,0.00608261573424587
65,1,3,0.77,0.16,0.67,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00245827593640886,0.00118671948123953,0.00298382402544863,0.00119374550570643,0.00327609049142748
65,1,4,0.58,0.07,0.52,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00435425265824302,0.00325717074721228,0.00362367078964065,0.0016293774693265,0.00770012243547155
65,0,1,0.42,0.05,0.39,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00354958800730206,0.000652363572275066,0.00388492852811092,0.00285212004577035,0.00396201652614623
65,0,2,0.51,0.1,0.47,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00333596843976914,0.000265080431698569,0.00348662967569477,0.00305272909997203,0.00349114572902947
65,0,3,0.85,0.08,0.73,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00325284441671494,0.00159631843107932,0.00387192771404389,0.00156132302615326,0.004418145004547
65,0,4,0.94,0.13,0.78,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00252351643005404,0.000255387449212179,0.00267005328886631,0.00225069382847264,0.002671782701645
75,1,1,0.45,0.05,0.42,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00281396631099604,0.00181805114568384,0.00216839884089999,0.00144487588173167,0.00473178908984204
75,1,2,0.69,0.16,0.59,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00334401549231453,0.000866288901405192,0.00319902605859588,0.00259135243130586,0.00421991957198406
75,1,3,0.63,0.09,0.56,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00359706538921869,0.00158437609601555,0.00384879087925251,0.00199924075051869,0.00498092336138994
75,1,4,0.52,0.16,0.49,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00194342537161692,0.00138939512789607,0.00154130907477922,0.000836532177639786,0.0033921174179061
75,0,1,0.42,0.05,0.39,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00344286956991038,0.00183435566544513,0.00380534882474928,0.00157188508922511,0.00500574668398258
75,0,2,0.63,0.09,0.54,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00179678253992062,0.00095604655789498,0.0019226987190088,0.000840951253506946,0.00264558507410935
75,0,3,0.91,0.12,0.77,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00268692023898534,0.00168796349853773,0.00212284601827647,0.00139170753470009,0.00446159603087313
75,0,4,0.56,0.14,0.5,1.75,0,0.175,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00191513111748849,0.0003618331718887,0.00179753179254866,0.00163526644814102,0.00229495521303482
25,1,1,0.49,0.04,0.45,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.010744764817567,0.0036186301752005,0.00983604028851845,0.00777555591268827,0.0144863895721369
25,1,2,0.45,0.07,0.42,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0114052273190702,0.00260703443779688,0.0107639023994813,0.00925796393331783,0.0140976168864732
25,1,3,0.63,0.04,0.56,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00961633173040453,0.00290510636188693,0.00966068069283304,0.00683787357837836,0.0123570932643665
25,1,4,0.49,0.09,0.46,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0131212916247398,0.00477001934215772,0.0129591162948157,0.00866066247497687,0.0177197698049381
25,0,1,0.52,0.05,0.48,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0131675563331773,0.00218496018535183,0.0127962264116206,0.0112722642676498,0.0153784788320279
25,0,2,0.41,0.08,0.39,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0132159918928754,0.00386590092777867,0.0134087890791866,0.00946487416075921,0.0168032320166271
25,0,3,0.76,0.07,0.66,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00987464360772766,0.00125181801526349,0.0100472381195954,0.0086205717561654,0.0109820101242023
25,0,4,0.56,0.06,0.5,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0117761089826713,0.0028991577454487,0.0123482989989698,0.00881925782826283,0.0142465986232261
35,1,1,0.46,0.05,0.43,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00912432433175916,0.00373512169448846,0.00963078906523284,0.005385261324636,0.0124328923154297
35,1,2,0.4,0.07,0.38,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0156829090261925,0.00292025107596118,0.0149007987556446,0.0133167215722893,0.0187138902100613
35,1,3,0.78,0.07,0.65,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00737572027711108,0.00298103795222256,0.00725760591301855,0.0045956005378554,0.0102562372258454
35,1,4,0.44,0.09,0.41,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0124374446090112,0.000388385135308687,0.0125162882928125,0.0120407169035556,0.0127671551832358
35,0,1,0.5,0.05,0.46,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0105674996434741,0.0048781050409451,0.0116979762579668,0.00554713774983919,0.0146269564147903
35,0,2,0.37,0.07,0.35,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0144025523786754,0.00901223888947112,0.00984091507107738,0.00864601081979376,0.0240364856490152
35,0,3,0.75,0.07,0.64,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00887573316849446,0.00187156967723472,0.00893938495179186,0.00707146133988078,0.0106259009813054
35,0,4,0.65,0.11,0.57,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00869770964027964,0.000804556093075135,0.00844163948923327,0.00807181927807825,0.00954125963087044
45,1,1,0.39,0.05,0.37,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00913210020999363,0.00214470575011885,0.0081203221532093,0.00770243590163714,0.0114217758666168
45,1,2,0.41,0.06,0.38,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0131469507265629,0.00534490511932135,0.0141774245730855,0.0077026162027743,0.0177153824808072
45,1,3,0.63,0.07,0.55,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0141433767079849,0.00392037223691026,0.0130430316518387,0.0109983682027799,0.0182236785109142
45,1,4,0.5,0.06,0.45,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0122901687871651,0.00173604739570899,0.0120151006248802,0.0107734280257945,0.0140407174864778
45,0,1,0.53,0.06,0.48,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.01435733527405,0.00542677751357979,0.0169388936129311,0.0085625616312471,0.017957784328804
45,0,2,0.52,0.1,0.47,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0104454157269093,0.00305296908893232,0.0113345880604763,0.00726097088207424,0.0128740640882124
45,0,3,0.89,0.09,0.74,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00831499989335428,0.0012961130605342,0.00904836322872093,0.00692997066643155,0.00907667028521536
45,0,4,0.47,0.08,0.43,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0114958070380074,0.00132082550230649,0.0120912553940594,0.0100875395534841,0.0123979434198867
55,1,1,0.42,0.06,0.39,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.010943438281707,0.00239650778124727,0.0119512569907756,0.00839478946893024,0.0126354411917754
55,1,2,0.46,0.06,0.43,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00955674903406881,0.00512897383408527,0.0087793432402336,0.00505678157804201,0.0147175114148555
55,1,3,0.58,0.08,0.51,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00816343757057652,0.00167887064998303,0.00897238837746427,0.00637020443244917,0.00926906252284928
55,1,4,0.61,0.1,0.53,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00815376170147393,0.00299649186682559,0.00914174187942143,0.00500571807587634,0.0104620221758161
55,0,1,0.52,0.07,0.47,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0117838123440409,0.00220274382205728,0.011553743215261,0.00979756334175115,0.0139656201057936
55,0,2,0.5,0.06,0.45,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00973388384290499,0.0020817636503303,0.00925622019715336,0.00799865387788855,0.0118751279068103
55,0,3,0.83,0.1,0.7,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00822661595307055,0.00143792269873004,0.00763039744793664,0.0072050910113497,0.00975492662415521
55,0,4,0.74,0.12,0.64,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00898339606485963,0.00347636573301906,0.00720504431768531,0.00677842221244483,0.0126999689023726
65,1,1,0.44,0.07,0.41,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00926951811405108,0.00262586512133838,0.00813440366226008,0.00743877387858985,0.0120651096335347
65,1,2,0.55,0.06,0.5,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0115121275262403,0.00143647288332652,0.011927517450347,0.0100144230849722,0.0126567505320178
65,1,3,0.77,0.16,0.67,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00979561703075119,0.00615854158275033,0.0094451931165627,0.00410104037860063,0.015788054009962
65,1,4,0.58,0.07,0.52,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0131827253653115,0.00558064548503726,0.0154472396588868,0.00725683313547883,0.0171837804456052
65,0,1,0.42,0.05,0.39,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0102282292748546,0.00462139901989545,0.0118987233982564,0.00534860077421708,0.0136879377706006
65,0,2,0.51,0.1,0.47,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.013080449348968,0.0018710146491921,0.0121903389136176,0.0118391499692025,0.0150783425987813
65,0,3,0.85,0.08,0.73,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00765948097901593,0.00182759512401546,0.00684773283183624,0.00640184262449675,0.00960710525863784
65,0,4,0.94,0.13,0.78,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00679318225858453,0.000746426877657134,0.00695622019658714,0.00602758775727896,0.00742019451258788
75,1,1,0.45,0.05,0.42,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0120455391070906,0.00301014909630257,0.0117605072245382,0.00931666733363631,0.0150166879807145
75,1,2,0.69,0.16,0.59,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0104449933603629,0.00193924980657209,0.0108061835976525,0.00847332400351663,0.012109651015513
75,1,3,0.63,0.09,0.56,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00805194809670291,0.00259793500049828,0.00895644319846027,0.00531435819968682,0.0100207171572252
75,1,4,0.52,0.16,0.49,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00862123131143431,0.00117871649782062,0.0084636397572198,0.00757595842503925,0.00980045701891172
75,0,1,0.42,0.05,0.39,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0107350210080454,0.00291834099643044,0.00913120782283077,0.00897835013235737,0.0138549330911658
75,0,2,0.63,0.09,0.54,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00898926550500523,0.000965901613217454,0.00906294487786415,0.00804234965755618,0.0098735538855242
75,0,3,0.91,0.12,0.77,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00850804358110589,0.00037676035850618,0.00846613152621737,0.00816959872803353,0.00888211368083349
75,0,4,0.56,0.14,0.5,1.75,0,0.175,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00829391860397592,0.00170073863064777,0.00777963092719978,0.00695317560547492,0.0100718061277366
25,1,1,0.49,0.04,0.45,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0302938918859726,0.00306540854266242,0.0287833945517145,0.0283021887115693,0.0335695177944952
25,1,2,0.45,0.07,0.42,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.030710287674832,0.00986049034447482,0.0293957766453946,0.0219641272364687,0.0405737824882172
25,1,3,0.63,0.04,0.56,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0282064559945868,0.00612529913478027,0.031732812323068,0.0216635410145964,0.0317519680953683
25,1,4,0.49,0.09,0.46,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.02165117381637,0.00786864765321436,0.0261864774693499,0.0132463079916212,0.026201031536086
25,0,1,0.52,0.05,0.48,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0204608123275811,0.00326079067725851,0.019067678535632,0.0181749837638557,0.0239308046144632
25,0,2,0.41,0.08,0.39,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0410357357102141,0.0163362970458088,0.0349991755307638,0.0288979080916949,0.0583046394812662
25,0,3,0.76,0.07,0.66,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0231938074522409,0.00589827085415401,0.023976662148613,0.0172948762309946,0.0284273121815709
25,0,4,0.56,0.06,0.5,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0227226122031179,0.00386779620003382,0.0247581783973337,0.018586929244803,0.0251280638963494
35,1,1,0.46,0.05,0.43,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0205025863394636,0.00517301022669747,0.0176099883110814,0.0174322387918867,0.0260316422111653
35,1,2,0.4,0.07,0.38,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0195841560037986,0.00544154594566391,0.0179182443751962,0.0153077024823819,0.0252766344095275
35,1,3,0.78,0.07,0.65,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0222317794930608,0.00369752687097535,0.0211975142577406,0.019263313837574,0.0260793705985697
35,1,4,0.44,0.09,0.41,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.021356512357169,0.00924525551168629,0.023395550077115,0.0118686258750224,0.0291112167773614
35,0,1,0.5,0.05,0.46,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0287991138784739,0.00259079208163626,0.0284420215664918,0.0265072226326318,0.0313945335895007
35,0,2,0.37,0.07,0.35,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0216730109201918,0.0115122711785145,0.0264367868076555,0.00943812820974413,0.0298586841262954
35,0,3,0.75,0.07,0.64,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0128612286616871,0.00692712405024922,0.0142309623552186,0.00579553011767801,0.0187626535661943
35,0,4,0.65,0.11,0.57,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0200548349759393,0.00629088871170014,0.0210335766130156,0.0137170213758853,0.0255607181844784
45,1,1,0.39,0.05,0.37,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0200971640145275,0.011427383397797,0.0258519589457201,0.00788221419741121,0.0274205381401302
45,1,2,0.41,0.06,0.38,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0214926538024024,0.00853405653431709,0.0228030144018698,0.0129003937183998,0.0289711073768578
45,1,3,0.63,0.07,0.55,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0262429693740408,0.00470835023975485,0.0276329170170853,0.0213279572319411,0.0299765260195527
45,1,4,0.5,0.06,0.45,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0231166843718776,0.00103794134945473,0.0225961568591797,0.0224497166963629,0.0242261004331855
45,0,1,0.53,0.06,0.48,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0250387124831285,0.00453706201372142,0.0225907911330294,0.0222683245392403,0.0298898335746009
45,0,2,0.52,0.1,0.47,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0148818899631154,0.00326802106248333,0.015581292128972,0.011533814166482,0.0176354739187706
45,0,3,0.89,0.09,0.74,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.015700312493793,0.00110787947994013,0.016088873156351,0.0145324122431235,0.0165379361812882
45,0,4,0.47,0.08,0.43,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0240307999207366,0.00492438628530373,0.0245581873859727,0.0191486583306059,0.0284646621654166
55,1,1,0.42,0.06,0.39,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0176626581100151,0.00298710615549629,0.0183122359681654,0.0145996139782549,0.0201735610623475
55,1,2,0.46,0.06,0.43,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0166152281556974,0.00640005573033162,0.0158745994136041,0.0108805526757718,0.0229794380664023
55,1,3,0.58,0.08,0.51,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0130132282888867,0.00286561364475239,0.0140650607038001,0.00998506892010503,0.015147330104992
55,1,4,0.61,0.1,0.53,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0165721450765613,0.00187576247396247,0.0167222312538598,0.0147306674226289,0.0182860494797899
55,0,1,0.52,0.07,0.47,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0201265548960274,0.00738339629857381,0.0189732521134514,0.0136669562967373,0.0275664608605071
55,0,2,0.5,0.06,0.45,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0189140088613099,0.00661347573914608,0.0206652599815522,0.0120543607813926,0.0242850934890213
55,0,3,0.83,0.1,0.7,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0195009632130073,0.000875140415780874,0.0198840624673008,0.0185688237541999,0.0201074683056653
55,0,4,0.74,0.12,0.64,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0143876025277764,0.00179305950573402,0.0134395311086616,0.0132762040267737,0.0163048617350267
65,1,1,0.44,0.07,0.41,1.75,0,0.175,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.0178530490928499,0.00431592806644131,0.0170661838929393,0.0141387648050202,0.0222361688006036
